Country,Year,Life_Expectancy,Expected_Schooling,Mean_Schooling,GNI_Per_Capita,HDI,Log_GNI
Chad,2010,54.8,7.4,4.3,1830.2,0.433,7.512180529481278
Chad,2011,54.7,7.3,4.2,1869.2,0.433,7.533265810826271
Chad,2012,55.1,7.5,4.3,1960.2,0.44,7.580801787835079
Chad,2013,55.2,7.5,4.4,2027.1,0.444,7.614361479226239
Chad,2014,55.5,7.45,4.4,2110.3,0.449,7.654585396458267
Chad,2015,55.9,7.9,4.6,2220.5,0.458,7.705487674732157
Chad,2016,55.7,7.7,4.5,2264.9,0.456,7.725285886832114
Chad,2017,56.1,7.9,4.7,2371.8,0.464,7.771404439530695
Chad,2018,56.4,8.0,4.7,2466.7,0.469,7.810636503946358
Chad,2020,56.7,8.1,4.9,2659.6,0.477,7.8859310145283
Chad,2021,57.0,8.2,4.3,2765.8,0.482,7.925085203030558
Chad,2022,57.1,8.3,5.0,2867.0,0.486,7.96102146588337
Eritrea,2003,52.4,9.3,3.5,3143.4,0.459,8.05306029564223
Eritrea,2004,52.5,9.4,3.6,3268.8,0.464,8.092178224063357
Eritrea,2005,52.7,9.5,3.6,3393.5,0.468,8.129617116143812
Eritrea,2006,52.9,9.6,3.7,3532.3,0.474,8.169704495829192
Eritrea,2007,52.7,9.6,3.7,3643.3,0.475,8.200645143329789
Eritrea,2008,52.9,9.7,3.8,3790.5,0.48,8.24025321549636
Eritrea,2009,53.2,9.9,3.9,3952.0,0.487,8.281977058867758
Eritrea,2010,53.2,9.9,4.0,4090.7,0.489,8.316471383536758
Eritrea,2011,53.4,10.1,4.1,4258.5,0.495,8.356672264581135
Eritrea,2012,53.3,10.3,4.1,4396.2,0.495,8.388495810393973
Eritrea,2013,53.9,10.4,4.3,4618.2,0.507,8.437760297768326
Eritrea,2014,53.8,10.3,4.3,4765.5,0.507,8.46915774237768
Eritrea,2015,54.0,10.5,4.4,4964.2,0.514,8.510007435601512
Eritrea,2016,54.0,10.5,4.5,5140.1,0.516,8.544827813512878
Eritrea,2017,54.2,10.6,4.6,5346.2,0.521,8.584141307147608
Eritrea,2018,54.5,10.8,4.7,5563.1,0.527,8.623910785826006
Eritrea,2019,54.6,10.9,4.7,5774.0,0.531,8.661120360222881
Eritrea,2020,54.6,10.9,4.8,5982.8,0.533,8.69664396478517
Eritrea,2021,54.7,11.0,4.8,6214.5,0.538,8.734640550185567
Eritrea,2022,54.9,11.2,5.0,6465.8,0.544,8.774282026783187
Ethiopia,2003,56.5,8.7,5.7,647.7,0.409,6.4734276261888715
Ethiopia,2004,56.9,8.8,5.9,677.2,0.416,6.51796665025898
Ethiopia,2005,57.0,8.9,5.9,681.5,0.418,6.524296251136588
Ethiopia,2006,57.2,9.0,6.0,696.0,0.423,6.54534966033442
Ethiopia,2007,57.5,9.2,6.7,722.7,0.429,6.582994198288936
Ethiopia,2008,57.9,9.3,6.3,757.2,0.437,6.629627419335168
Ethiopia,2009,58.1,9.5,6.4,778.2,0.442,6.6569835605504535
Ethiopia,2010,58.3,9.6,6.4,794.5,0.446,6.677712985976771
Ethiopia,2011,58.6,9.7,6.5,817.9,0.451,6.7067400797409285
Ethiopia,2012,58.8,9.8,6.6,837.6,0.456,6.730540659556327
Ethiopia,2013,58.9,9.9,6.7,848.5,0.458,6.743470084674281
Ethiopia,2014,59.3,10.1,6.8,882.2,0.465,6.7824187876708395
Ethiopia,2015,59.5,10.2,6.9,909.5,0.471,6.8128949979581765
Ethiopia,2016,59.8,10.3,7.0,933.3,0.476,6.838726692571701
Ethiopia,2017,60.1,10.5,7.1,962.6,0.481,6.869637956869009
Ethiopia,2018,60.2,10.6,7.2,983.4,0.485,6.891015954977839
Ethiopia,2019,60.5,10.7,7.3,1006.1,0.489,6.913836749298005
Ethiopia,2020,60.8,10.8,7.4,1040.3,0.496,6.94726441207685
Ethiopia,2021,60.9,10.9,7.5,1057.0,0.498,6.963189985870238
Ethiopia,2022,61.0,11.0,7.6,1076.9,0.502,6.981841822334835
Gambia,2003,51.9,7.9,3.9,791.7,0.377,6.674182532177388
Gambia,2004,52.0,8.1,4.0,816.3,0.383,6.70478193445731
Gambia,2005,52.1,8.2,4.1,824.8,0.385,6.7151409327027505
Gambia,2006,52.2,8.3,5.0,846.9,0.39,6.741582623927553
Gambia,2007,52.5,8.5,4.4,883.8,0.398,6.78423079269664
Gambia,2008,53.0,8.6,4.4,889.9,0.4,6.791109096862817
Gambia,2009,52.6,8.7,4.5,909.2,0.404,6.812565091978388
Gambia,2010,52.7,8.8,4.7,933.4,0.408,6.838833833515715
Gambia,2011,52.8,9.0,4.8,953.1,0.412,6.85971982994358
Gambia,2012,52.9,9.1,5.0,970.2,0.416,6.877502235811116
Gambia,2013,53.0,9.2,4.9,990.5,0.419,6.898209866138606
Gambia,2014,53.1,9.3,5.1,1016.6,0.424,6.9242190050128025
Gambia,2015,53.4,9.5,5.2,1057.3,0.431,6.96347376773848
Gambia,2016,53.4,9.6,5.3,1067.1,0.433,6.972699967622519
Gambia,2017,53.5,9.8,5.4,1097.3,0.438,7.000607895996754
Gambia,2018,53.8,9.9,5.5,1132.0,0.444,7.0317412587631285
Gambia,2019,53.8,10.0,5.6,970.2,0.446,6.877502235811116
Gambia,2020,54.0,10.2,5.7,1185.3,0.452,7.077751186085455
Gambia,2021,53.9,10.2,5.8,1191.5,0.453,7.082968296538797
Gambia,2022,54.2,10.4,5.9,1234.2,0.459,7.118178265886966
Guinea,2003,57.7,9.8,4.5,1607.5,0.469,7.382435456111774
Guinea,2004,58.2,10.1,4.7,1690.6,0.479,7.432838774494828
Guinea,2005,58.5,10.3,4.9,1759.4,0.486,7.472728120818574
Guinea,2006,58.5,10.4,5.0,1808.1,0.49,7.500031849157108
Guinea,2007,58.6,10.5,5.1,1853.9,0.494,7.525046807238547
Guinea,2008,58.6,10.6,5.2,1904.6,0.498,7.552027291759946
Guinea,2009,58.9,10.8,5.3,1977.2,0.505,7.589436981432804
Guinea,2010,58.8,10.8,5.4,2020.8,0.507,7.611248751596227
Guinea,2011,59.1,11.1,5.5,2098.6,0.514,7.649025734723811
Guinea,2012,59.2,11.2,5.6,2164.3,0.519,7.679852262520484
Guinea,2013,59.4,11.4,5.7,2237.2,0.525,7.712980362947433
Guinea,2014,59.7,11.6,5.9,2323.6,0.532,7.750872986118377
Guinea,2015,59.6,11.6,6.0,2371.6,0.533,7.771320111833212
Guinea,2016,59.6,11.7,6.0,2436.4,0.537,7.7982768189623295
Guinea,2017,59.8,11.9,6.2,2517.4,0.542,7.830981901857404
Guinea,2018,59.7,11.9,6.2,2578.5,0.545,7.854963113491014
Guinea,2019,60.0,12.1,6.4,2670.2,0.551,7.8899086549559945
Guinea,2020,60.1,12.3,6.5,2756.6,0.556,7.9217533152603385
Guinea,2021,60.2,12.4,6.6,2841.6,0.561,7.952122552797851
Guinea,2022,60.4,12.6,6.7,2937.2,0.567,7.9852120255774555
Haiti,2003,59.1,7.6,2.5,2073.7,0.432,7.637089730303795
Haiti,2004,59.5,7.8,2.6,2127.2,0.44,7.66256183992881
Haiti,2005,59.5,7.8,2.7,2147.4,0.442,7.672013087000035
Haiti,2006,60.8,7.9,2.8,2177.2,0.446,7.685794926560045
Haiti,2007,59.9,8.1,2.9,2365.8,0.453,7.768871510111636
Haiti,2008,60.0,8.2,3.0,2251.3,0.455,7.719263106126928
Haiti,2009,60.3,8.4,3.1,2302.9,0.462,7.741924477253971
Haiti,2010,60.3,8.4,3.2,2323.1,0.464,7.750657779626919
Haiti,2011,60.5,8.6,3.3,2365.8,0.469,7.768871510111636
Haiti,2012,60.7,8.7,3.4,2365.8,0.475,7.768871510111636
Haiti,2013,60.8,8.8,3.5,2442.3,0.478,7.800695497248042
Haiti,2014,61.0,9.0,3.6,2491.7,0.483,7.820720487427715
Haiti,2015,61.1,9.1,3.7,2523.6,0.486,7.833441732496654
Haiti,2016,61.5,9.3,3.8,2584.9,0.494,7.857442101474721
Haiti,2017,61.6,9.4,3.9,2622.3,0.498,7.871807074254552
Haiti,2018,61.4,9.4,3.9,2635.5,0.497,7.8768281962952615
Haiti,2019,61.8,9.6,4.1,2696.8,0.504,7.899821163919851
Haiti,2020,61.8,9.6,4.1,2365.8,0.506,7.768871510111636
Haiti,2021,62.0,9.8,4.2,2365.8,0.512,7.768871510111636
Haiti,2022,62.2,9.9,4.3,2365.8,0.516,7.768871510111636
Lesotho,2003,59.4,9.8,5.0,1463.0,0.475,7.288244401020124
Lesotho,2004,59.6,9.9,5.0,1485.7,0.479,7.303641320643307
Lesotho,2005,59.9,10.1,5.1,1516.5,0.484,7.324160327128636
Lesotho,2006,60.2,10.2,5.2,1549.2,0.49,7.345493947640597
Lesotho,2007,60.3,10.2,5.3,1556.0,0.491,7.349873704738337
Lesotho,2008,60.4,10.3,5.4,1575.1,0.494,7.3620740413076895
Lesotho,2009,60.9,10.5,5.5,1620.8,0.501,7.390675133494419
Lesotho,2010,61.0,10.6,5.6,1642.8,0.504,7.404157382082404
Lesotho,2011,61.4,10.7,5.7,1679.1,0.509,7.426013214565423
Lesotho,2012,61.7,10.9,5.9,1712.4,0.514,7.445651174270791
Lesotho,2013,61.9,10.9,5.9,1739.5,0.518,7.461352994591997
Lesotho,2014,62.3,11.2,6.0,1789.3,0.525,7.489579760897816
Lesotho,2015,62.5,11.2,6.1,1809.4,0.528,7.500750577591641
Lesotho,2016,62.7,11.3,6.2,1841.0,0.532,7.518064181233078
Lesotho,2017,61.7,11.5,6.3,1876.6,0.537,7.537216907855949
Lesotho,2018,63.1,11.5,6.3,1892.0,0.538,7.545389749611823
Lesotho,2019,63.6,11.7,6.4,1947.3,0.546,7.574199076707533
Lesotho,2020,63.7,11.8,6.5,1970.3,0.548,7.585941094401922
Lesotho,2021,64.1,11.9,6.6,2012.5,0.554,7.607133009292719
Lesotho,2022,64.1,11.9,6.7,2030.5,0.555,7.616037347126352
Madagascar,2003,57.8,7.6,3.0,2505.2,0.445,7.826123850651258
Madagascar,2004,57.8,7.6,3.1,2565.5,0.447,7.849908670382019
Madagascar,2005,58.0,7.8,3.2,2661.1,0.453,7.886494850128781
Madagascar,2007,58.2,7.9,3.3,2831.4,0.462,7.948526567960397
Madagascar,2008,58.4,8.0,3.4,2921.1,0.466,7.9797155366528205
Madagascar,2009,58.5,8.1,3.5,3016.0,0.471,8.011686729127847
Madagascar,2010,58.8,8.3,3.6,3503.8999999999996,0.479,8.161631912836256
Madagascar,2011,59.2,8.4,3.7,3224.6,0.481,8.07856419052964
Madagascar,2012,59.0,8.5,3.8,3336.9,0.487,8.112797511266093
Madagascar,2013,59.3,8.7,3.9,3458.1,0.493,8.148474584275077
Madagascar,2014,59.2,8.7,3.9,3549.7,0.494,8.174618371856287
Madagascar,2015,59.7,8.9,4.1,3703.6,0.504,8.217060598573893
Madagascar,2016,59.6,8.9,4.1,3795.4,0.505,8.241545086119878
Madagascar,2017,59.2,9.1,4.3,3946.5,0.513,8.280584389148457
Madagascar,2018,60.1,9.3,4.4,4079.5,0.518,8.313729710868856
Madagascar,2019,60.3,9.4,3.8499999999999996,4221.3,0.524,8.34789841646232
Madagascar,2020,60.5,9.5,4.5,4356.6,0.528,8.379447215614256
Madagascar,2021,60.8,9.7,4.7,4523.0,0.536,8.416930769477844
Madagascar,2022,60.8,9.7,4.7,4655.6,0.538,8.44582607506782
Malawi,2003,54.5,9.2,5.2,2118.5,0.472,7.658463570066614
Malawi,2004,54.6,9.3,5.3,2200.9,0.476,7.696621646600627
Malawi,2005,54.6,9.3,5.6,2277.9,0.478,7.731009244887297
Malawi,2006,54.7,9.3,5.3,2365.6,0.481,7.768786968538268
Malawi,2007,54.9,9.4,5.4,2465.8,0.486,7.810271577434452
Malawi,2008,55.2,9.5,5.5,2577.4,0.492,7.854536417854291
Malawi,2009,55.1,9.5,5.4,2650.4,0.491,7.882465850985686
Malawi,2010,55.2,9.5,5.5,2753.1,0.494,7.9204828284930775
Malawi,2011,55.4,9.6,5.5,2878.4,0.5,7.964989863196268
Malawi,2012,55.6,9.7,5.6,2990.6,0.504,8.003229315149744
Malawi,2013,55.7,9.7,5.6,3109.7,0.507,8.042281537497916
Malawi,2014,55.8,9.8,5.7,3232.8,0.511,8.081103913764265
Malawi,2015,55.9,9.8,5.7,3355.4,0.514,8.1183262673363
Malawi,2016,56.2,10.0,5.8,3504.9,0.52,8.161917268391212
Malawi,2017,56.0,9.9,5.7,3611.5,0.519,8.191878477490901
Malawi,2018,56.2,9.9,5.8,3762.1,0.523,8.23273259111322
Malawi,2019,56.4,10.0,5.9,3917.9,0.528,8.273311074952627
Malawi,2020,56.4,10.0,5.9,4056.9,0.529,8.308174414147423
Malawi,2021,56.7,10.1,5.9,4232.1,0.535,8.350453602748566
Malawi,2022,57.0,10.3,6.0,4417.3,0.541,8.393283928692417
Mali,2003,51.6,9.8,5.8,2875.0,0.486,7.963807953231451
Mali,2004,51.8,10.0,5.9,2985.0,0.492,8.001355025826703
Mali,2005,52.0,10.1,6.0,3103.9,0.497,8.040414664289301
Mali,2006,52.2,10.3,6.1,3228.3,0.503,8.079710961874456
Mali,2007,52.5,10.5,6.3,3366.3,0.51,8.12156949733893
Mali,2008,52.6,10.5,6.4,3486.8,0.514,8.15673968913742
Mali,2009,52.9,10.7,6.5,3639.8,0.522,8.199684014066307
Mali,2010,53.2,10.9,6.7,3794.6,0.529,8.241334282430033
Mali,2011,53.3,11.0,6.7,3934.1,0.533,8.277437418046373
Mali,2012,53.5,11.2,6.8,4083.6,0.537,8.31473423129486
Mali,2013,53.5,11.3,6.9,4236.9,0.542,8.351587148743128
Mali,2014,54.1,11.5,7.1,4434.7,0.551,8.397215248712785
Mali,2015,54.0,11.5,7.2,4583.0,0.553,8.430109084509125
Mali,2016,54.4,11.8,7.3,4786.0,0.562,8.47345026846832
Mali,2017,54.6,11.9,7.5,4974.0,0.567,8.51197962436335
Mali,2018,54.7,11.2,7.5,5162.9,0.571,8.54925371610792
Mali,2019,55.0,12.2,7.7,5368.1,0.577,8.588229307390073
Mali,2020,55.0,12.2,7.7,5566.0,0.58,8.624431942085836
Mali,2021,55.4,12.5,7.9,5809.8,0.589,8.66730142584554
Mali,2022,55.7,12.7,8.0,6043.7,0.595,8.706771686158076
Mozambique,2003,51.5,6.9,2.5,2413.6,0.401,7.788874687844851
Mozambique,2004,51.8,7.2,2.6,2495.2,0.409,7.822124165293594
Mozambique,2005,52.1,7.4,2.8,2578.9,0.417,7.855118230410703
Mozambique,2006,52.1,7.5,2.9,2625.7,0.419,7.873102806143155
Mozambique,2007,52.2,7.6,3.0,2692.5,0.424,7.898225409030544
Mozambique,2008,52.3,7.7,3.1,2761.4,0.429,7.923493076482052
Mozambique,2009,52.4,7.9,3.2,2835.6,0.435,7.9500088339808626
Mozambique,2010,52.7,8.1,3.4,2925.4,0.443,7.981186502452988
Mozambique,2011,52.5,8.1,3.4,2965.9,0.442,7.994935806687827
Mozambique,2012,53.0,8.4,3.6,3081.6,0.453,8.033204221603807
Mozambique,2013,52.8,8.4,3.7,3132.3,0.454,8.049522837964174
Mozambique,2014,53.1,8.6,3.8,3226.3,0.46,8.079091248781776
Mozambique,2015,53.2,8.4,3.9,3309.2,0.465,8.104461747316028
Mozambique,2016,53.4,8.9,4.1,3406.2,0.472,8.133352579404736
Mozambique,2017,53.3,9.0,4.1,3473.4,0.474,8.152889220313014
Mozambique,2018,53.6,9.2,4.3,3585.4,0.482,8.184625322820738
Mozambique,2019,53.9,9.4,4.4,3694.8,0.489,8.214681704718455
Mozambique,2020,53.7,9.4,4.5,3757.2,0.489,8.23142927812036
Mozambique,2021,54.0,9.6,3.6,3871.5,0.496,8.261397307826778
Mozambique,2022,54.0,9.8,4.7,3964.3,0.5,8.285084573716379
Niger,2003,61.8,7.2,5.3,3232.1,0.502,8.080887359756396
Niger,2004,62.0,7.2,5.3,3345.2,0.506,8.11528176150737
Niger,2005,62.3,7.3,5.4,3477.6,0.512,8.154097679674582
Niger,2006,62.8,7.5,5.5,3630.1,0.52,8.197015475088818
Niger,2007,63.1,7.6,5.6,3775.5,0.526,8.23628810324348
Niger,2009,63.6,7.8,5.8,4059.9,0.535,8.30891362175057
Niger,2010,63.7,7.8,5.8,4202.1,0.538,8.343339679313111
Niger,2011,64.1,8.0,5.9,4376.7,0.546,8.38405029474596
Niger,2012,64.6,8.2,6.0,4561.3,0.553,8.425362949597949
Niger,2013,64.8,8.2,6.1,4727.3,0.557,8.461109493979322
Niger,2014,65.0,8.3,6.05,4901.2,0.562,8.497235352075291
Niger,2015,65.4,8.4,6.3,5098.8,0.568,8.536760496908766
Niger,2016,65.5,8.4,6.3,5276.4,0.571,8.570999325974764
Niger,2017,65.8,8.6,6.4,5486.2,0.577,8.60999112726759
Niger,2018,66.1,8.6,6.5,5694.4,0.582,8.647238514755928
Niger,2019,66.5,8.8,6.6,5930.1,0.59,8.687796355255994
Niger,2020,66.8,8.9,6.7,6161.2,0.596,8.726026842750302
Niger,2021,67.0,9.0,6.7,6390.0,0.6,8.762489547371581
Niger,2022,67.3,9.1,6.8,6629.5,0.604,8.799284665554774
Rwanda,2003,51.3,8.2,4.8,937.2,0.398,6.842896706633641
Rwanda,2004,51.6,8.4,5.0,977.8,0.406,6.8853051501445455
Rwanda,2005,51.8,8.5,5.1,1000.3,0.411,6.908055233991135
Rwanda,2006,51.8,8.6,5.1,1002.0,0.412,6.90975328164481
Rwanda,2007,51.9,8.7,5.2,1011.7,0.414,6.919387363211845
Rwanda,2008,52.3,8.9,5.4,1063.3,0.424,6.969132558657041
Rwanda,2009,52.3,9.0,5.5,1069.8,0.426,6.97522699409715
Rwanda,2010,52.7,9.2,5.6,1108.5,0.433,7.010763029056366
Rwanda,2011,52.6,9.2,5.7,1105.4,0.433,7.007962539399163
Rwanda,2012,53.0,9.5,5.9,1159.0,0.442,7.055312843339752
Rwanda,2013,53.0,9.5,5.9,1163.5,0.443,7.059187982742347
Rwanda,2014,53.4,9.8,6.1,1209.1,0.451,7.097631560180201
Rwanda,2015,53.5,9.9,6.2,1228.6,0.454,7.113630588729827
Rwanda,2016,53.6,10.0,6.3,1246.2,0.457,7.1278542001101215
Rwanda,2017,53.8,10.2,6.4,1279.6,0.463,7.154302808075363
Rwanda,2018,54.1,10.3,6.5,1319.0,0.469,7.1846291527173145
Rwanda,2019,54.2,10.5,6.6,1342.4,0.473,7.202214335712942
Rwanda,2020,54.4,10.6,6.8,1377.0,0.478,7.227662498728654
Rwanda,2021,54.8,10.8,6.9,1421.4,0.485,7.259397580392795
Rwanda,2022,54.6,10.8,6.9,1417.1,0.484,7.2563678088308246
Senegal,2003,56.8,9.2,3.5,1638.0,0.447,7.401231264413015
Senegal,2004,56.9,9.3,3.6,1680.4,0.45,7.426787139295227
Senegal,2005,57.2,9.4,3.7,1743.8,0.457,7.463821918993714
Senegal,2006,57.2,9.4,3.7,1778.0,0.458,7.48324441607385
Senegal,2007,57.9,9.7,3.9,1884.5,0.47,7.5414178127071905
Senegal,2008,58.0,9.8,4.0,1937.4,0.473,7.569102146992285
Senegal,2009,58.4,10.0,4.1,2018.0,0.481,7.609862200913554
Senegal,2010,58.6,10.1,4.2,2088.8,0.486,7.644345017384919
Senegal,2011,59.0,10.3,4.4,2173.8,0.493,7.684232067129087
Senegal,2012,59.3,10.4,4.5,2263.3,0.501,7.72457920423568
Senegal,2013,59.6,10.4,4.6,2343.3,0.506,7.759315471284362
Senegal,2014,59.9,10.7,4.7,2437.8,0.513,7.798851272221736
Senegal,2015,60.3,10.9,4.9,2534.2,0.52,7.8376332843648076
Senegal,2016,60.4,10.9,4.9,2612.0,0.524,7.867871490396322
Senegal,2017,60.7,11.1,5.0,2708.6,0.529,7.904187175221271
Senegal,2018,61.1,11.3,5.2,2824.3,0.538,7.9460158252654995
Senegal,2019,61.4,11.4,5.3,2930.3,0.544,7.982860085848207
Senegal,2020,61.7,11.6,5.4,3036.4,0.549,8.018427882142614
Senegal,2021,59.3,11.6,5.5,3132.6,0.553,8.049618609644561
Senegal,2022,62.2,11.8,5.6,3263.7,0.561,8.090616800095146
Sierra Leone,2003,60.6,8.4,3.5,1826.4,0.457,7.5101020952155855
Sierra Leone,2004,60.8,8.5,3.6,1862.7,0.462,7.529782327038957
Sierra Leone,2005,60.8,8.6,3.7,1881.2,0.465,7.539665150070893
Sierra Leone,2006,60.9,8.7,3.8,1911.4,0.469,7.555591236832079
Sierra Leone,2007,61.2,8.9,3.9,2133.0,0.476,7.665284718471351
Sierra Leone,2008,61.1,9.0,4.0,1972.5,0.477,7.587057052720029
Sierra Leone,2009,61.5,9.2,4.1,2022.3,0.484,7.6119907565275025
Sierra Leone,2010,61.6,9.3,4.2,2052.4,0.488,7.62676511906781
Sierra Leone,2011,61.5,9.3,4.3,2063.1,0.489,7.6319649849939
Sierra Leone,2012,61.7,9.5,4.4,2106.8,0.495,7.6529254876092345
Sierra Leone,2013,62.0,9.7,4.5,2159.2,0.502,7.677493061703795
Sierra Leone,2014,61.9,9.7,4.6,2171.6,0.502,7.683219502031296
Sierra Leone,2015,62.1,9.9,4.7,2133.0,0.507,7.665284718471351
Sierra Leone,2016,62.3,10.1,4.8,2256.2,0.513,7.72143726117082
Sierra Leone,2017,62.5,10.2,4.9,2295.3,0.517,7.738618832905916
Sierra Leone,2018,62.5,10.3,5.0,2321.4,0.52,7.749925730934522
Sierra Leone,2019,62.6,10.4,5.1,2355.0,0.523,7.764296006450518
Sierra Leone,2020,62.9,10.6,5.2,2412.8,0.53,7.788543177813637
Sierra Leone,2021,63.1,10.8,4.4,2454.2,0.535,7.805556121542447
Sierra Leone,2022,63.1,10.8,5.4,2485.4,0.538,7.818188891371895
Sudan,2003,51.7,8.3,4.9,1069.3,0.41,6.974759507762611
Sudan,2004,52.2,8.6,5.1,1130.6,0.42,7.03050374424119
Sudan,2005,52.4,8.7,5.2,1171.1,0.426,7.065698757048091
Sudan,2006,52.6,8.9,5.4,1209.6,0.431,7.098045005425268
Sudan,2007,52.7,9.0,5.4,1243.3,0.436,7.125524413958892
Sudan,2008,52.9,9.1,5.5,1276.3,0.44,7.151720545988645
Sudan,2009,52.9,9.2,5.6,1307.2,0.443,7.175642724105739
Sudan,2010,53.4,9.4,5.8,1377.8,0.453,7.228243303159095
Sudan,2011,53.7,9.6,5.9,1434.5,0.46,7.268571635421419
Sudan,2012,53.9,9.8,6.1,1482.8,0.465,7.301687471276577
Sudan,2013,54.1,9.9,6.2,1531.8,0.47,7.334198793475493
Sudan,2014,54.2,10.0,6.3,1575.5,0.474,7.362327961197329
Sudan,2015,54.6,9.8,6.4,1641.6,0.482,7.4034266549764505
Sudan,2016,54.8,10.3,6.5,1696.2,0.487,7.436145733927599
Sudan,2017,54.9,10.4,6.6,1741.0,0.49,7.462214939768189
Sudan,2018,55.2,10.6,6.7,1812.2,0.497,7.50229685578796
Sudan,2019,55.3,10.7,6.8,1862.4,0.501,7.529621257537118
Sudan,2020,55.6,10.9,7.0,1937.6,0.508,7.5692053727988275
Sudan,2021,55.6,11.0,7.0,1985.9,0.511,7.593827490870119
Sudan,2022,55.9,11.1,7.2,2055.7,0.517,7.628371701531627
Togo,2003,61.7,9.4,4.9,2697.5,0.514,7.90008069713229
Togo,2004,62.0,9.6,5.0,2783.3,0.52,7.931392553057174
Togo,2005,62.4,9.7,5.1,2875.1,0.527,7.963842735235246
Togo,2006,62.7,9.8,5.2,2959.9,0.532,7.992910762963637
Togo,2007,62.9,9.9,5.3,3034.3,0.535,8.017736034387408
Togo,2008,63.2,10.0,5.4,3124.7,0.54,8.047093557562206
Togo,2009,63.3,10.0,5.4,3201.0,0.543,8.071218539969863
Togo,2010,63.8,10.2,5.5,3306.1,0.549,8.103524525957384
Togo,2011,64.2,10.3,5.6,3414.7,0.556,8.135844920415453
Togo,2012,64.4,10.4,5.7,3510.5,0.56,8.163513756457304
Togo,2013,64.7,10.5,5.8,3611.6,0.565,8.191906166433323
Togo,2014,65.0,10.6,5.8,3711.9,0.569,8.21929915388804
Togo,2015,65.2,10.7,5.9,3819.3,0.574,8.24782243873571
Togo,2016,65.5,10.8,6.0,3462.6,0.578,8.149775030944976
Togo,2017,65.9,10.9,6.1,4051.3,0.585,8.30679309624939
Togo,2018,66.1,11.0,6.2,4166.0,0.589,8.334711621820917
Togo,2019,66.4,11.1,6.2,3462.6,0.594,8.149775030944976
Togo,2020,66.6,11.2,6.3,4401.9,0.597,8.38979154488153
Togo,2021,66.8,11.2,6.3,4513.6,0.6,8.414850340247732
Togo,2022,67.4,11.4,6.5,4677.9,0.609,8.45060457025895
Uganda,2003,52.4,9.5,3.0,1491.9,0.42,7.307805754388802
Uganda,2004,52.8,9.7,3.2,1539.4,0.427,7.339148009100217
Uganda,2005,53.1,9.8,3.3,1576.9,0.433,7.3632161734115416
Uganda,2006,53.5,10.0,3.4,1620.0,0.439,7.3901814282264295
Uganda,2007,53.6,10.0,3.4,1637.0,0.44,7.400620577371135
Uganda,2008,53.8,10.1,3.5,1666.3,0.444,7.418360878544577
Uganda,2009,54.0,10.2,3.6,1699.9,0.448,7.4383247047847245
Uganda,2010,54.3,10.3,3.7,1736.9,0.453,7.459857194059967
Uganda,2011,54.8,10.5,3.8,1799.3,0.461,7.495152979358473
Uganda,2012,54.8,10.5,3.9,1811.4,0.462,7.501855305940849
Uganda,2013,55.3,10.8,4.0,1879.4,0.471,7.538707855948965
Uganda,2014,55.4,10.8,4.1,1900.1,0.472,7.549661795348486
Uganda,2015,55.7,10.9,4.2,1944.4,0.477,7.5727087251713
Uganda,2016,56.0,11.0,4.3,1993.2,0.483,7.59749666640725
Uganda,2017,56.2,11.1,4.3,2032.0,0.486,7.616775808698373
Uganda,2019,54.8,11.5,4.6,2148.9,0.5,7.672711362288515
Uganda,2020,57.0,11.5,4.6,2171.7,0.501,7.683265549967206
Uganda,2021,57.3,11.6,4.7,2222.4,0.506,7.70634297200008
Uganda,2022,57.6,11.7,4.8,2274.6,0.511,7.7295594917503445
Yemen,2003,55.1,9.8,4.7,2543.2,0.484,7.841178409596593
Yemen,2004,55.3,9.9,4.8,2628.4,0.489,7.874130575023713
Yemen,2005,55.3,9.9,4.9,2697.0,0.491,7.89989532313973
Yemen,2006,55.4,10.0,4.9,2780.5,0.495,7.930386046627619
Yemen,2007,55.7,10.2,5.0,2879.4,0.501,7.965337218092255
Yemen,2008,55.8,10.3,5.1,2964.1,0.505,7.994328724038491
Yemen,2009,56.0,10.4,5.2,3056.3,0.509,8.024960313007561
Yemen,2010,56.0,10.4,5.2,3459.2,0.512,8.14879262744489
Yemen,2011,56.2,10.5,5.3,3244.8,0.516,8.084808993956809
Yemen,2012,56.3,10.6,5.4,3337.9,0.519,8.113097145714312
Yemen,2013,56.6,10.8,5.5,3459.2,0.526,8.14879262744489
Yemen,2014,56.8,10.9,5.6,3566.9,0.53,8.179452150202804
Yemen,2015,56.6,10.8,5.6,3647.7,0.53,8.201852110970481
Yemen,2016,56.8,11.0,5.7,3769.8,0.535,8.234777228636956
Yemen,2017,56.9,11.0,5.7,3880.5,0.538,8.263719290294194
Yemen,2018,57.1,11.2,5.8,4009.0,0.544,8.296297112642508
Yemen,2019,57.3,11.3,5.9,4138.4,0.548,8.328064518689306
Yemen,2020,57.3,11.3,6.0,4252.2,0.55,8.355191775044265
Yemen,2021,57.5,11.4,6.0,4388.9,0.555,8.386833905195358
Yemen,2022,57.7,11.5,6.1,4523.6,0.559,8.417063415997172
Zambia,2003,58.2,9.9,4.6,825.2,0.432,6.7156257811970965
Zambia,2004,58.4,9.9,4.7,829.0,0.433,6.720220155135295
Zambia,2005,59.0,10.1,5.199999999999999,866.3,0.442,6.764231268896094
Zambia,2006,59.2,10.2,4.8,878.1,0.445,6.77776048236595
